text,target
"damn klaxons, how did I forget about you? Now I feel alive again ",1
Almost done with my night of sitting around and getting paid to read. I love working at mercy behavioral health on the graveyard shift ,1
 Oh reeeeeaaaaaaally nw??? Describn u is it? Maybe 1 day I'll b able 2 tell u if thts tru or not.. ,1
" - good! Somebody should. So many people don't, it's nice to know you want to be the one who does. ",1
My body clock is messed up. My morning was filled with emails from 2 Brits. Finalizing this new project! Can't wait ,1
"found a cute skirt yesterday with clara. aaaand based on the announcement, i got 50.55/60.00 ",1
"And she's purring, too. ",1
Just won ÃÂ£25 on the Premium Bonds ,1
w00t! The wifi extends into the garden. Outdoor blogging FTW! ,1
 Haha yahhhhh! I just got the dvd! ,1
 Natalie I am fantastic  how are you?,1
" oh okay, well good luck! ",1
" Our office is in Germantown, we live inJackson. We like it up here, lots of critters around. ",1
  awww you're cute! Of course were hanging out again I'll call u next time I'm down in a week or soooo !!!,1
hello world ,1
 have an amazing time in Turkey!! will miss you  ,1
pasta with pesto and chicken.. mmm ,1
 yes any kind as long as they're in good condition  thank you ceia!,1
" U have 2 TEXT me those things, I don't want my computer running low either so I really never have TweetDeck on ",1
"wow, awesome weekend full of birthdays and graduations! Good food, friends and family  that is  what life is about ",1
looking to follow up and arrange a couple of gigs in Greece end of July/August to promote New Album SANCTUARY   www.praying-mantis.com,1
"Ok, I'm off to bed! Should be able to sleep for a couple of hours.  night night everyone!",1
Otw ke FX mau booking 21 buat Nonbar  anyone in FX ? Hehe lunch lunch lunch :p,1
 Your spelling of shambolic is simply shambolic ,1
Goodnight and good day everyone ,1
: spoken to him and he's fine  he'll be home soon yay! Hoping work goes quickly today!,1
No sex in the champagne room   http://bit.ly/tPb2a,1
wk 2 and it sux! but im stayn super bz  o n gmorning,1
 Happy bday! Mine's on the 18th. LOL   P.S. I've never talked to you before but I wanted to say that FF5 rocks!! ,1
we are weedcars that refrigerate liquids ,1
 LUH :F You're going to have to get used to it ,1
" Monster and Coffee, the best of both worlds! ",1
 Haiya...I might have a friend who can help you  A psychosocial scientist she's on twitter too(how's that for irony!),1
 I sent the scanned pages to your email add. ,1
 I'm just envious of you guys and (very) cheap to subscribe to the MAC dev program to receive in advance the new toy ,1
 Bom diaaaaaaaaaaaaa!!!!!!! ,1
my foot isn't as bad as we thought yay ,1
"soo tired, long weekend. goodnight twitter! ",1
I want to go to NYC and see all these fabulous plays/musicals. Maybe after I win the lotto... I love the Tony awards! ,1
 if you follow a lot of ppl u will get followed. try it it work. yesterday I had 22 followers. i fllwd ppl and got 73! ,1
Listeninq to Sam Bradley Whiskey love this sonq soo much  could listen to it all niqht R yous all followinq  HOPE SO !,1
At the gym at the hotel! I no kind of late well the good part is I don't have to get up intill 11am ,1
This is a status update to twitter from ICE  Timestamp: Mon Jun 15 11:45:26 CEST 2009,1
" I don't think you can make Java enums in Scala, at least not easily. If you find a way, please let me know. ",1
  maybe I can attend next tym.. &amp; I'm quite busy wit my internship these days too.. &amp; yea let us spread da word ,1
"Wow, its later than I feel, better wrap up another twitteriffic day. night -all  ",1
its such a bad week fr manu fans (LIKE ME!) o.O...i miss u ronaldo...now..ill b spportin barca ,1
At the airport waiting for Linda ,1
 arite  have fun mr busy.,1
" Dang! Sounds like quite the ride! I understand tho, the last 1 we did to blk forest did me in! LOL  ",1
first day of camp with the little guys! ,1
depressed? take my advice. watch &quot;Gods must be crazy&quot;. never fails to make me laugh. ,1
Goodmorning everyone  ...||... Doing my hair and make-up for the day! x,1
 doooo it  omg thunder and lightening :/:/ xx,1
 ehh the last month? i'm only a little over a month old :/ O.o just started making memories ,1
yea.. finally its lunch time for me ,1
" Glad to have you on board, even if you are always digging at my ribs ",1
week end in Paris. So smile ,1
 well the pain bit isn't funny but anyone falling is always funny  haha did he have to be your crutch home?,1
 iya aku lg proses di dua tmpt sayang. mhn doanya ,1
 lol the cold deli line ,1
Vote for Future Weather at www.netflixfindyourvoice.com !!!  VOTE VOTE VOTE!,1
"is excited.  mummy is coming in a week time, follow-ed by daddy and brother in the next following week!  ",1
 it's been 2 hrs of wait on the phone a) worst customer services b) trying to know where my suitcase Is and way MORE 😤,0
" justt woke up, went to bed at 6 PM so i'm good  how are you",1
ive spent too much money in the last 3 days. i have a bigg shopping problem. =/ hmm.. welp goodnight guys! love all ya'll  DREAM BiGG!,1
 when I used to steal lego from the library ,1
wishing my boyfriend a Happy Birthday  love you Ryan,1
" flight US1562 from RIC2DFW was Cancelled Flightled yesterday &amp; I was on hold w/ cust. service from 6-10pm EST...4 hours, no answer...",0
" Lmao, but the stuff you did was good  Pft, idk what to write or put on there. Supernatural! &lt;3",1
 Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,1
 i actually hope you don't have those cereals there. when i come to europe i don't want to see a bunch of american stuff ,1
 indeedio ,1
ugh...sometimes I disgust even myself...sigh..tomorrow's another day...hoping to earn my one day chip ,1
" nvrmnd wat they think, they dnt kno about yall love lol...imma stop, i jus had to say it ",1
"holy exploding thermite, Batman! holy crap, science is awesome! ",1
"I think I must be unwell: I'm feeling remarkably optimistic about the coming week.  Quick, send the nurse! ",1
Watched Tru Blood tonite. They have the coolest church called Fellowship Of The Sun. Reminds me a lot of Faith Builders! ,1
I got it the day it first came out. I'm on my second one now. ,1
 Hoping Sadie behaves. A bit too early to tell but I'll be taking her to obedience classes after her injections are done ,1
I'm approaching 7000 dugg articles. Yowza. Did I mention I've had 6 front page submissions? That's more dates than I had last year. Hmm ,1
" Hmm. Looks like you looked at my tweet from last month, not this one. Was able to get U.K. agent to help me, thanks.",1
" hahah. true. i'm just cooking, not eating it ",1
 he he he...I used mine in the night! Try that trick. ,1
"baby shower today. i got allayna marie hello kitty socks, clothes, a giraffe blanket, and wash clothes. frckn awesome ",1
" Oooh, Grace Fox, huh?  Yay!",1
working on getting the website ready to go ,1
Just won $20 on a Cash for Life ticket - it must be my lucky day...or lucky birthday ,1
  Have a great day - hope the sun's shining for you! Have fun ,1
 haha i know...i miss you ,1
 good weekend. now ISU's woooo,1
 at gate c11. Your gate agents are turning paying customers away in favor of non revs,0
" Should be, yup ",1
 haha that's right they are always amazing !! can't wait for new videos ,1
"&quot;when there's a crime out there he's gonna comb his hair, cause he's the, GOOD LOOKIN GUY!&quot; ",1
Finally home! What an amazing trip...but good to be home ,1
"chef terry at the vip food venue ,you were the highlight of my trip  katz deli see you one day in the big apple dude!",1
 hehehe ii have a twitter now ,1
Love coming home after a big day ,1
going to the store so hit it up ill answer on my fone ,1
 good eve-a-ning to youi ,1
"OMG its 5am &amp; still not asleep. Night shoot finished, crew just getting ready to leave so I can sleeeeeeeep! Gotta get up in a few hours! ",1
" thanks! Its always a guess and check when replying here.  LOL, don't read my FB if you haven't watched  TB yet. Great premiere",1
 your awesome  and so is your team!,1
 your customer service is a disgrace.,0
" LOL. Well nice 2 chat with you! Feel free to chat with me at anytime! Go check out my YouTube, the link is on my page! ",1
http://twitpic.com/7gafy - first uploaded twit pic..tweet tweet! ,1
is going to bed... Still getting over this headache and is going to go to &quot;Ghosts of Girlfriends Past&quot; tomorrow! ,1
"is feeling better, but not 100% just yet. I'm sure by the end of the week I'll be worse and then I'll have the weekend to recover! ",1
 Nah! I just did the food and my sugar cravings left of their own accord!  http://tr.im/m51Q  ,1
at work ,1
"eyes are tired and sore, cant wait for amazingly compfy bed  i will have a good nights sleep",1
"in sydney ATM, won two silver medals yesterday at tournament  tweet you soon when im back in NZ!!!!",1
"phone with francesco &lt;3 , then bed  ",1
"Waking up... the fig is really bad this morning, can't see out of the window. Back at the new shop today. Only Only 3 days until London ",1
Is loving ma new style ,1
 mmhmmm I'll leave you alone with your delusions. lol ,1
" Well, 2mrw is half-price Tuesday at Ster Kinekor.... ",1
firefox 3.0.11 ÃÂ¨ vulnerabile allo sniffing ,1
Thank God I passed it again. ,1
 *is not tweeting about said relationships* ,1
Fell hard for Philly- dang u 110 miles ,1
And HE doesn't think I'm BeAuTiFuL HE Thinks I'm BeYoNd IT!!!! HAHAHAHA ,1
GoGoGo... move up by 3  93. johnchow-cow.com,1
aha! josie and the pussycats is on. i completely forgot about this movie. as lame as it is i'm of course gonna watch it ,1
" My mouse doesn't want me to pop it out, lol. But I appreciate your advice ",1
" wonder what you would come up with if our name really was a palindrome, like TWEEWT  anyway, thanks for recommending us!",1
 LOL Yeah!! That's Why I'm On Tha Times I'm On!! ,1
ATL NEW JAM MADE ME FEEL BETTER!  OH WAT MUSIC CAN DO (sounds like somthing madz would say),1
http://twitpic.com/7gfrt - ... and crossing the Alps (Alpi Retiche) still wearing a snow coat ,1
 Leave it with us and we will see what we can do for you ,1
"The Neurotic Traveler (romance edition): If I had a boyfriend, would he be driving me the airport right now?  ",1
 I think it's so true... ,1
 For clarification. It's a new wine bar next to my pho place. I'll start cross promotional talks soon tho ,1
I love San Diego. Bud and movies tonight ,1
http://twitpic.com/7gee7 - The first three TotalGirl magazine I collected for three months. All articles are AWESOME. ,1
My tummy tells me it's time for lunch! ,1
i worked it out  are u cut that im in love with her too?? or its ok  cause i dont mean to be copying just i realised how amazing she is,1
Looks I will be reading lots of css3 articles at work today ,1
me and  bumming at his place - feels going doing nothing on a monday  planning to have makan syiok later yummmmaaayy,1
back from little verse enjoying coffee and marmite on toast yum yum ,1
just got done having her lunch  Now just bored sitting here on my own in the office =( Would someone please humor me?,1
 why don't u stay their?? I would have to politely disagree ,1
"best class, best class, 8n is best class ",1
~kiss me thru the phone~ ,1
Today it's my birthday so it's all about me. ,1
Almost finish a rather strange short story about a robotic sheep with a taste for motorcycles  I've enjoyed writing it. It's a bit odd.,1
" yay to learning, yay to practice, booo to tons of it. ",1
im dragging daddy round the shops today ,1
" my dream last night, there's a first ",1
Aft'noon all ! Have done some Cross-Stitch Designs using some of my ' Paintings ' on :  http://tinyurl.com/lsnxbv  ! ,1
   and all who came today...thank you  i had a smashing good time =P,1
On xat. talking to theo  ,1
